date,open,high,low,close,volume
2023-06-15,154.7105,156.4862,154.1186,156.3144,7136718
2023-06-16,157.0304,157.5173,156.4481,156.7918,13425101
2023-06-20,156.8204,157.8228,156.3908,156.6963,7995841
2023-06-21,156.1712,157.4505,155.3215,156.4576,7177162
2023-06-22,156.4767,158.2143,156.3717,158.1188,5485780
2023-06-23,158.5866,158.7394,157.5555,157.9851,9447721
2023-06-26,157.5078,157.5078,154.0231,156.2189,6971704
2023-06-27,156.2667,156.4576,155.0828,155.8943,4927510
2023-06-28,155.8084,155.8084,154.5768,155.5793,6768920
2023-06-29,155.2738,156.8777,154.8823,156.6676,4546873
2023-06-30,157.3932,158.4243,156.9063,158.0233,7574196
2023-07-03,156.8968,156.9445,155.5793,155.9516,4033713
2023-07-05,155.6079,156.4958,155.3597,155.4361,7224412
2023-07-06,154.9014,155.016,153.708,154.2809,6332512
2023-07-07,153.202,153.7462,151.9896,152.0373,7021652
2023-07-10,152.2092,153.0397,151.7986,152.2855,5739178
2023-07-11,151.9227,153.0397,150.462,151.4454,6606636
2023-07-12,151.7413,151.7413,150.7294,150.9203,6937916
2023-07-13,150.8439,151.9227,150.2806,151.6172,6401264
2023-07-14,151.9705,152.9681,151.7795,152.6292,5361715
2023-07-17,152.5147,152.6292,150.9871,151.8655,5486566
2023-07-18,151.8655,153.603,151.0253,151.8559,6321618
2023-07-19,150.758,153.1448,150.2043,151.5504,7516346
2023-07-20,154.6055,161.4794,153.9945,160.7538,21881582
2023-07-21,160.5629,163.0833,160.5629,162.4818,12076277
2023-07-24,163.7325,165.9474,163.2456,163.3315,15153110
2023-07-25,162.73,164.859,162.0617,164.5822,13788045
2023-07-26,164.2098,165.976,163.637,164.8972,14287398
2023-07-27,164.3817,166.3961,164.248,165.8233,12445124
2023-07-28,166.1193,167.4177,165.3841,166.5775,14126142
2023-07-31,162.0045,162.5105,159.1594,159.9423,22608779
2023-08-01,158.8301,161.4316,158.5389,161.2407,15810291
2023-08-02,161.2025,163.4843,161.2025,162.2145,14595631
2023-08-03,162.2527,163.5606,161.9854,162.9114,17424721
2023-08-04,162.625,164.859,160.286,161.3839,23414293
2023-08-07,161.8135,165.4891,161.6894,165.26,17735624
2023-08-08,165.155,165.6896,163.6275,165.3364,27377854
2023-08-09,165.1645,166.3579,164.2576,165.2314,42947026
2023-08-10,166.1193,168.0,163.8661,164.3721,48211775
2023-08-11,164.6681,166.0715,163.847,165.976,45903748
2023-08-14,165.661,167.6468,163.9712,165.5846,64027876
2023-08-15,164.9736,166.6539,164.3435,165.1073,88916796
2023-08-16,164.7158,166.8162,164.3339,164.5822,85590056
2023-08-17,165.0309,167.4463,164.9354,166.1288,70898671
2023-08-18,165.3268,166.1097,163.5511,164.6776,49616742
2023-08-21,162.0045,162.1572,158.4434,159.7704,151227479
2023-08-22,159.3026,160.2383,157.9183,158.5007,56834813
2023-08-23,158.3861,158.9589,156.0662,157.0782,119008981
2023-08-24,156.6008,159.1212,156.4385,157.6128,70751745
2023-08-25,157.9814,161.3275,157.7506,159.8564,18178040
2023-08-28,158.6544,159.8179,156.89,157.9717,18457449
2023-08-29,158.5294,159.3083,156.5102,157.991,12208118
2023-08-30,158.7602,159.4525,157.3852,157.4333,9937757
2023-08-31,157.0871,157.2794,155.0765,155.4621,15331794
2023-09-01,155.2121,156.2314,153.8612,154.3083,8609485
2023-09-05,154.3852,155.741,154.116,154.5006,9019407
2023-09-06,153.6929,153.8467,151.2986,151.9333,9753025
2023-09-07,153.0198,154.866,152.866,153.8756,9930443
2023-09-08,153.4525,154.5006,153.0679,154.3852,6956985
2023-09-11,154.866,156.4333,154.2794,156.4044,6307248
2023-09-12,155.9814,157.6208,155.3179,157.289,6045174
2023-09-13,157.4621,158.6064,156.7314,157.6833,7383264
2023-09-14,158.3467,158.9141,157.1544,157.4429,7758210
2023-09-15,157.6737,158.4814,155.0102,155.241,13388540
2023-09-18,155.8852,156.8708,154.5679,156.2217,5788969
2023-09-19,156.0102,156.5871,155.1737,155.9621,5550791
2023-09-20,155.9525,157.2462,155.4429,156.6448,3837344
2023-09-21,156.3179,157.2121,155.3756,155.4429,4526673
2023-09-22,155.0967,155.1929,154.0871,154.3275,4976678
2023-09-25,153.914,154.1929,152.6256,154.0967,6722487
2023-09-26,153.664,153.9237,152.7506,152.9044,4904723
2023-09-27,152.4813,152.6544,149.2842,151.0679,10210329
2023-09-28,151.4429,151.8852,150.2121,150.8467,7861157
2023-09-29,151.3179,151.539,149.3756,149.7602,7678640
2023-10-02,149.4429,149.4429,147.4236,149.1832,7259670
2023-10-03,148.7313,149.515,147.9717,149.3659,5740810
2023-10-04,149.5871,149.9333,148.6256,149.539,4955218
2023-10-05,150.2602,151.962,150.0679,151.0967,5993108
2023-10-06,151.039,152.2121,150.5679,151.5775,5801115
2023-10-09,151.1352,152.7698,151.0486,152.4429,4414122
2023-10-10,152.289,153.1448,151.8275,152.2698,5272852
2023-10-11,152.366,152.9333,150.039,150.1736,6922492
2023-10-12,149.9236,150.5389,149.1028,150.3179,5791894
2023-10-13,150.7025,151.3083,150.0486,150.8179,5359783
2023-10-16,151.7506,152.164,150.8083,151.4717,6401704
2023-10-17,149.9813,152.837,148.6626,150.0871,12239511
2023-10-18,149.4333,149.9525,146.2025,146.8563,9095888
2023-10-19,145.8371,147.221,144.3755,146.4621,7733114
2023-10-20,146.8659,147.9525,146.4717,147.1159,7206631
2023-10-23,146.9813,147.5967,145.3948,145.5679,5872575
2023-10-24,144.9525,146.1159,144.3563,145.414,6154179
2023-10-25,145.4236,146.3179,144.4525,145.7409,5875296
2023-10-26,146.1255,146.1255,143.1544,143.2698,7605867
2023-10-27,142.7794,142.9428,139.3755,140.0005,11383521
2023-10-30,140.4717,141.5775,140.3851,141.3755,8205306
2023-10-31,141.8659,142.8323,141.0021,142.6351,7576853
2023-11-01,143.4525,144.0005,142.7505,142.9717,5728496
2023-11-02,142.0294,144.6159,141.8659,144.4621,5346899
2023-11-03,145.3948,146.414,144.3707,145.5198,4925476
2023-11-06,145.9429,146.563,145.5486,145.8659,4850681
2023-11-07,146.0871,146.3948,144.8852,145.0967,4840367
2023-11-08,145.5294,145.9909,144.5582,144.5678,5459959
2023-11-09,144.7121,144.7121,141.5967,141.7505,6972813
2023-11-10,142.5486,142.789,140.039,141.5871,6930648
2023-11-13,141.5871,142.2121,141.0101,141.9525,5889293
2023-11-14,141.9621,142.8275,141.3178,141.9813,6711570
2023-11-15,141.6832,143.6736,141.6063,143.0775,6728710
2023-11-16,143.7505,144.3948,142.9236,144.3275,6874850
2023-11-17,144.7602,144.9861,143.3323,144.0294,7023261
2023-11-20,143.3507,145.7639,142.9921,145.289,8851705
2023-11-21,145.4731,146.6265,144.9983,146.4617,5915615
2023-11-22,146.956,147.3533,145.7542,146.171,4633444
2023-11-24,146.2097,147.973,146.2097,147.7992,3351448
2023-11-27,147.5956,147.6247,146.3163,146.6168,6449197
2023-11-28,146.7331,147.1304,146.1903,146.956,5908948
2023-11-29,146.6652,147.5084,146.4132,147.4212,5046201
2023-11-30,147.5666,150.3578,147.237,149.8926,12481065
2023-12-01,151.6177,153.5754,150.6776,153.4979,10341944
2023-12-04,153.1296,155.0874,153.1296,153.9825,8918699
2023-12-05,153.905,154.7094,153.3428,153.6627,7264527
2023-12-06,153.6336,153.7685,151.356,151.7922,6549820
2023-12-07,151.7534,151.7534,149.941,150.6098,6443988
2023-12-08,150.6292,151.0459,149.0979,149.66,6145584
2023-12-11,149.7375,150.6873,149.5921,150.2803,5996515
2023-12-12,150.2221,150.5322,148.9137,150.2899,5092175
2023-12-13,148.9234,151.1331,147.0917,150.9878,10210968
2023-12-14,151.6468,152.3155,150.268,152.0345,9113146
2023-12-15,150.697,151.86,149.0203,150.3772,21665071
2023-12-18,150.4256,151.6177,149.9895,150.6485,6868592
2023-12-19,150.5129,151.6759,150.164,151.6371,6439084
2023-12-20,151.7146,151.8309,148.3904,148.5454,6580301
2023-12-21,148.9525,150.3481,148.5745,150.067,4598538
2023-12-22,150.4644,151.7049,150.2415,150.6679,3798865
2023-12-26,150.2221,151.5305,150.0767,151.327,4135155
2023-12-27,150.7067,151.6953,150.6292,151.5305,5239330
2023-12-28,151.1913,152.3931,151.1816,151.7534,4164683
2023-12-29,151.6856,152.0635,151.1719,151.9085,4313691
2024-01-02,152.0926,156.6567,151.9569,155.0389,9344066
2024-01-03,155.6883,156.4636,154.8741,156.0081,8006270
2024-01-04,156.609,156.9869,155.475,155.6786,6764174
2024-01-05,155.5526,156.3667,154.5543,156.1631,5101038
2024-01-08,156.1341,156.6768,154.69,156.5508,6556782
2024-01-09,156.6477,158.2469,155.6446,156.6477,6196816
2024-01-10,156.8367,157.6072,156.231,156.8803,4896936
2024-01-11,157.0742,157.1992,155.8239,156.1825,4916388
2024-01-12,156.8513,157.4618,156.7059,157.3843,4496942
2024-01-16,156.5896,157.2486,155.2424,155.5719,6740904
2024-01-17,155.3103,156.3279,154.942,155.4847,4967593
2024-01-18,155.068,156.3957,154.7675,156.2407,5303940
2024-01-19,156.1825,156.9313,155.3393,156.6962,6918850
2024-01-22,157.0063,158.5376,156.3667,157.4618,6795127
2024-01-23,154.7385,155.5598,152.0732,154.8838,9081212
2024-01-24,154.8257,155.6495,153.2847,154.06,6586272
2024-01-25,154.0988,154.6997,153.5851,154.6415,5464257
2024-01-26,155.4847,155.7852,154.4478,154.5834,5407682
2024-01-29,154.1085,155.1357,154.06,154.4477,6333889
2024-01-30,154.438,154.8354,153.2556,153.8759,6140013
2024-01-31,155.4556,155.6689,153.779,154.0019,7929751
2024-02-01,153.2847,153.6045,152.2089,153.4785,7623086
2024-02-02,153.1006,153.4301,151.1331,151.7825,7603010
2024-02-05,151.7825,152.0538,150.5516,150.9974,8739082
2024-02-06,151.0265,153.8371,150.8036,153.1878,8886200
2024-02-07,152.9358,154.4574,152.8292,153.1102,8385754
2024-02-08,152.49,152.49,150.5225,151.5789,9719057
2024-02-09,151.453,152.3543,150.8715,151.9279,6520122
2024-02-12,151.7534,153.527,151.5305,152.9843,6128413
2024-02-13,152.7807,153.5658,150.949,151.6468,7945826
2024-02-14,151.5305,151.6371,150.067,150.9393,8125923
2024-02-15,151.1719,153.59,151.0847,153.0521,6782696
2024-02-16,152.9265,153.5661,152.0183,152.8776,8540961
2024-02-20,152.8874,154.8893,152.7702,154.1569,9129945
2024-02-21,154.3132,154.9674,153.4452,154.9577,7226416
2024-02-22,155.2506,156.9694,154.069,156.6862,7887196
2024-02-23,157.1061,158.4439,156.403,158.0436,6574832
2024-02-26,158.0045,158.2096,156.8033,157.0182,5274215
2024-02-27,156.5787,157.2623,155.8952,157.2037,5008771
2024-02-28,157.2233,157.8189,156.5299,157.7604,6062642
2024-02-29,158.1998,158.3853,157.1647,157.5943,9820354
2024-03-01,158.0338,158.7564,157.3111,158.317,5577032
2024-03-04,157.5357,157.8189,154.5573,156.0905,8529388
2024-03-05,156.8522,157.4576,155.4655,156.2174,8178818
2024-03-06,155.7194,157.1549,155.485,155.6022,5770541
2024-03-07,156.2467,156.5983,154.528,155.1432,5105733
2024-03-08,155.1432,156.6276,154.7087,155.778,5171252
2024-03-11,155.7487,157.5357,155.153,157.4479,4613404
2024-03-12,157.7896,159.2838,157.3502,158.9224,8010329
2024-03-13,158.7174,158.8638,156.0612,157.3209,6183788
2024-03-14,157.1647,157.7506,154.9674,155.4752,6940134
2024-03-15,154.3522,155.4557,153.4147,154.4694,13064892
2024-03-18,154.8503,154.9674,152.8288,153.0827,6542717
2024-03-19,152.9948,153.1804,152.0085,152.5456,7566965
2024-03-20,152.0476,152.7702,151.5691,152.1062,5461218
2024-03-21,151.9402,153.2683,151.4617,152.0964,5890424
2024-03-22,152.0378,152.6921,151.4714,151.5886,5691881
2024-03-25,151.7546,152.3245,151.2663,151.5788,7024064
2024-03-26,151.9597,152.5652,151.1296,152.1159,6820254
2024-03-27,152.3308,154.5085,151.7937,154.2546,8373625
2024-03-28,154.4889,155.4069,154.401,154.4792,6181503
2024-04-01,154.0202,154.4401,153.0925,154.0788,4075425
2024-04-02,152.8972,154.1276,152.2917,154.03,5958535
2024-04-03,154.0886,154.3425,150.6316,150.6414,8031184
2024-04-04,151.6667,151.8523,148.8348,148.9226,6889901
2024-04-05,148.4637,149.4207,148.0535,148.8152,6633647
2024-04-08,148.4246,149.4451,148.0047,148.034,5885785
2024-04-09,147.9949,148.952,147.3992,148.7176,6123910
2024-04-10,147.9754,148.2586,146.2469,146.6766,6691723
2024-04-11,147.2625,147.3309,144.9091,145.2997,8322100
2024-04-12,144.5868,145.5682,143.6981,144.0595,7003536
2024-04-15,144.8895,145.9833,143.913,144.1278,8261867
2024-04-16,141.6083,142.8193,140.0264,141.0615,12682506
2024-04-17,141.5986,141.999,140.1728,141.374,9302684
2024-04-18,141.5791,142.3798,139.7725,142.3212,9340913
2024-04-19,142.7216,144.6552,141.1494,144.4403,9579927
2024-04-22,145.0262,146.745,143.8446,145.6219,9263844
2024-04-23,146.3446,146.9598,144.7235,146.0516,9074727
2024-04-24,144.6649,145.495,143.415,145.0458,9601911
2024-04-25,145.8661,146.0711,142.8974,143.3759,7590380
2024-04-26,143.2587,143.7226,142.5263,142.7118,6134278
2024-04-29,142.7118,143.7665,142.5605,143.3759,6148563
2024-04-30,143.4345,143.4345,141.1396,141.1982,8723003
2024-05-01,145.246,148.2879,144.1571,147.6336,14142991
2024-05-02,148.4734,148.7566,145.6415,146.4032,8303890
2024-05-03,146.3739,146.3739,144.3524,145.7684,6356614
2024-05-06,146.3543,146.5301,144.4403,145.0946,4913004
2024-05-07,145.8758,146.2176,144.9677,145.2313,6904494
2024-05-08,145.6219,146.2176,145.2118,145.4559,7089072
2024-05-09,145.4852,146.5789,145.3973,146.3348,6376386
2024-05-10,146.4813,146.5692,145.6903,146.3934,5536153
2024-05-13,146.5204,148.4344,146.1932,147.6727,5285647
2024-05-14,148.2879,148.6395,147.1649,147.8289,6827171
2024-05-15,148.2586,149.3621,147.7508,149.0887,5367476
2024-05-16,149.4109,150.7585,148.7566,150.6609,7546370
2024-05-17,151.2273,151.2273,150.1071,151.0124,6085649
2024-05-20,150.7341,151.0197,148.9226,148.9324,7472258
2024-05-21,149.4345,150.2271,148.4549,148.9029,5482489
2024-05-22,148.5091,151.699,147.9971,151.128,6385348
2024-05-23,150.3895,150.4782,147.0667,147.3867,7404789
2024-05-24,147.2193,147.4988,144.4921,144.6989,9520576
2024-05-28,144.5216,144.5216,141.9226,142.1489,10366270
2024-05-29,141.5975,143.1679,141.4892,142.208,7589547
2024-05-30,142.3852,143.3599,141.7944,143.035,7147106
2024-05-31,143.3205,145.201,142.9464,144.4035,14321925
2024-06-03,144.9745,146.599,144.502,145.457,6331663
2024-06-04,145.201,146.0182,143.9309,145.516,8053897
2024-06-05,145.6834,145.7031,143.6011,143.7143,5843848
2024-06-06,143.2516,144.7284,142.4246,144.1574,5012518
2024-06-07,144.4133,146.0083,144.0786,144.8072,5040670
2024-06-10,144.2657,145.2797,143.35,144.8564,5700310
2024-06-11,144.5413,144.8859,143.1925,144.4921,5319199
2024-06-12,144.7875,144.9352,142.5427,143.163,6145513
2024-06-13,142.8282,143.7439,141.6566,143.2024,6724245
2024-06-14,142.8971,143.7143,142.2473,143.291,4012926
2024-06-17,142.779,144.1672,142.5033,143.6946,6481185
2024-06-18,143.7045,144.1278,143.0202,143.3993,6156572
2024-06-20,143.0251,145.7917,142.7692,145.4963,8706777
2024-06-21,145.6046,146.7763,145.0927,146.4514,14751071
2024-06-24,146.6975,147.4063,145.8803,146.8156,6902022
2024-06-25,146.8747,146.8944,144.6693,144.9155,5912436
2024-06-26,143.9408,144.9155,143.5273,144.5512,5259948
2024-06-27,144.5315,145.0828,142.6018,143.5469,5488439
2024-06-28,143.7832,144.7973,143.3993,143.9014,9770630
2024-07-01,143.8128,146.4021,143.3698,144.1771,4978028
2024-07-02,144.1672,144.8761,143.4879,143.7734,4901741
2024-07-03,143.9408,144.3838,142.5033,143.4386,3246157
2024-07-05,143.5174,144.2854,142.267,144.2164,4806159
2024-07-08,144.1377,144.945,143.0054,143.2319,4757172
2024-07-09,143.419,144.8564,142.9365,144.7776,5534074
2024-07-10,144.9844,147.1602,144.4133,147.1208,5951348
2024-07-11,147.2685,148.2531,146.3431,147.3867,6294300
2024-07-12,147.682,148.5484,146.9338,147.5639,5141404
2024-07-15,147.7608,147.9282,146.5695,146.9338,5367404
2024-07-16,147.3768,148.7454,146.855,148.6764,6243600
2024-07-17,149.2081,155.0563,149.0752,154.1604,13513909
2024-07-18,153.1955,154.6428,152.2306,153.0183,9339203
2024-07-19,154.0914,154.0914,151.7384,152.2996,6866768
2024-07-22,152.3783,152.7131,151.2166,151.8565,6663072
2024-07-23,150.9409,151.128,149.2278,149.9957,6250064
2024-07-24,150.3994,153.993,149.976,153.865,6862117
2024-07-25,154.0619,158.0985,153.5893,157.1731,9288321
2024-07-26,157.2814,159.0831,157.0081,158.1576,8334582
2024-07-29,157.498,157.5275,155.6076,156.1098,5583201
2024-07-30,156.0901,159.0536,155.9129,158.837,6540255
2024-07-31,157.3798,157.8721,155.3024,155.4107,7907671
2024-08-01,156.031,158.325,155.2729,158.2758,6641132
2024-08-02,159.3981,162.3026,158.5121,161.6035,11093381
2024-08-05,161.2639,163.2182,158.0985,158.7582,11675871
2024-08-06,158.5613,158.9846,156.4839,156.5134,7273549
2024-08-07,156.415,158.133,155.7455,156.4445,5861051
2024-08-08,156.1196,158.2167,155.588,157.7441,5050545
2024-08-09,157.6457,158.4431,156.8777,158.1379,4395865
2024-08-12,158.4825,159.2012,156.2574,157.4094,7529116
2024-08-13,157.7933,157.8918,154.0225,155.9424,9194575
2024-08-14,155.391,157.0845,154.9677,156.031,4877751
2024-08-15,155.9227,157.0303,155.4009,156.6316,7099934
2024-08-16,156.6808,157.4684,155.7356,156.9269,4931392
2024-08-19,156.9959,157.818,156.671,157.1632,4368029
2024-08-20,157.5275,158.4431,157.2026,157.685,5677949
2024-08-21,157.9213,158.9846,157.8327,158.9354,4505703
2024-08-22,159.4966,159.979,158.3053,159.8412,6249390
2024-08-23,159.9889,161.6823,159.1963,161.5937,6616725
2024-08-26,161.6331,163.1493,161.0128,162.0663,6862357
2024-08-27,162.1984,162.7291,160.869,161.6528,4381232
2024-08-28,161.7024,163.6864,161.4147,162.615,5183782
2024-08-29,163.3194,163.4087,162.0595,162.9226,5878273
2024-08-30,162.8134,164.6586,162.5059,164.5396,7971017
2024-09-03,163.9245,166.4741,163.4583,165.8292,6857092
2024-09-04,166.4741,167.5058,164.7182,166.0277,6568081
2024-09-05,165.8689,166.0376,163.5178,163.6765,4481326
2024-09-06,163.865,164.6189,162.8134,163.0714,5951829
2024-09-09,163.5277,166.0723,163.1607,165.2836,7453281
2024-09-10,166.1665,167.1189,165.4175,166.0475,6547140
2024-09-11,165.4622,165.4622,162.7837,163.5079,5899371
2024-09-12,162.8928,163.7856,161.4148,163.3293,4494369
2024-09-13,163.4285,164.4305,162.5158,164.2023,3655430
2024-09-16,165.0356,165.9185,164.4602,165.6606,5168667
2024-09-17,164.9166,166.3848,164.609,165.74,5024717
2024-09-18,165.3035,167.0098,164.4205,164.8273,4687168
2024-09-19,164.9066,165.0455,163.1111,163.5079,4867713
2024-09-20,162.992,163.5575,162.248,162.8531,11483729
2024-09-23,163.0912,163.1904,161.4246,161.9206,4666459
2024-09-24,161.494,162.1885,160.2639,161.4841,5747274
2024-09-25,161.7024,162.0149,159.0834,159.3215,5301707
2024-09-26,158.9643,160.254,158.7461,160.1052,6005411
2024-09-27,160.7103,162.1289,160.0556,160.1151,7545377
2024-09-30,160.2837,160.8889,159.4008,160.7698,5976549
2024-10-01,161.1369,161.4544,159.8969,160.7004,4251273
2024-10-02,160.2242,160.8294,159.3711,159.8869,4648003
2024-10-03,159.5,160.1548,158.9445,159.2223,4697583
2024-10-04,158.3592,159.2223,157.511,159.0139,5277151
2024-10-07,158.9743,159.5794,157.9525,158.26,4227826
2024-10-08,158.2203,158.9693,157.6846,158.4187,4677006
2024-10-09,158.6469,159.9316,158.2401,159.3711,5694924
2024-10-10,160.0754,160.1052,158.7213,159.2322,4773950
2024-10-11,160.8889,161.3651,159.9167,160.1746,5181373
2024-10-14,160.1151,160.8492,159.6191,160.3135,5961210
2024-10-15,158.7262,165.4225,157.7342,162.7936,10207285
2024-10-16,162.6944,163.6765,161.3452,162.9722,5615093
2024-10-17,162.9523,163.6864,162.3273,163.1607,4757660
2024-10-18,163.5773,163.9737,162.625,163.8055,5745113
2024-10-21,163.7856,163.9345,161.0179,161.5337,5781067
2024-10-22,161.0278,162.4266,160.6111,162.1488,5354761
2024-10-23,161.5238,164.6785,161.127,164.5396,7438836
2024-10-24,163.6864,164.1924,162.0397,162.367,5325956
2024-10-25,162.3769,162.615,159.3314,159.5992,6375745
2024-10-28,159.8472,160.6806,159.7183,160.3135,4802680
2024-10-29,160.1746,160.879,158.7858,158.8155,5212557
2024-10-30,158.1806,159.9961,157.7642,159.3314,5812198
2024-10-31,158.7163,159.5893,158.1905,158.5874,8579578
2024-11-01,159.3016,159.7778,158.6072,158.8552,5145369
2024-11-04,158.4286,159.004,156.8116,156.9803,4579433
2024-11-05,156.4148,157.3275,155.1053,157.0894,6539857
2024-11-06,158.627,159.5695,156.1023,156.6231,8858114
2024-11-07,157.2084,157.4862,155.264,155.4823,7481361
2024-11-08,155.7501,155.8295,154.1728,154.2323,8442620
2024-11-11,154.3811,156.3255,153.6768,153.8057,6867329
2024-11-12,153.2998,153.8057,151.157,151.4248,7040556
2024-11-13,151.286,152.2879,150.219,152.0201,7161956
2024-11-14,151.9605,152.3691,149.5598,150.661,7627419
2024-11-15,149.6987,153.2006,149.6987,152.774,11108799
2024-11-18,151.3752,154.0934,151.1173,153.5379,7343400
2024-11-19,152.7194,152.7641,150.8395,151.782,7893293
2024-11-20,151.8117,152.03,150.6014,151.8911,7315274
2024-11-21,152.397,154.8176,151.5935,154.2621,9221523
2024-11-22,154.6589,155.8642,152.8831,153.9347,7499393
2024-11-25,153.9347,155.7848,153.9049,154.5398,12008038
2024-11-26,155.16,155.25,153.16,154.52,5676318
2024-11-27,154.63,156.63,154.6,155.4,4130568
2024-11-29,154.89,155.67,154.169,155.01,5687606
2024-12-02,154.75,155.0,153.9258,154.8,6738365
2024-12-03,154.8,154.8,152.305,152.36,7890521
2024-12-04,151.29,151.56,149.75,150.47,9971064
2024-12-05,150.0,150.38,148.95,149.52,7801498
2024-12-06,149.39,150.05,148.38,149.31,8268211
2024-12-09,149.29,150.89,148.44,149.6,8279613
2024-12-10,149.93,150.83,148.33,149.23,9271874
2024-12-11,148.5,148.5,146.37,146.64,13355904
